,955
0,9
1,9
2,9
3,5
4,0
5,8
6,9
7,9
8,8
9,8
10,8
11,9
12,9
13,8
14,5
15,3
16,6
17,7
18,7
19,7
20,7
21,7
22,6
23,2
24,5
25,8
26,3
27,1
28,0
29,1
30,1
31,1
32,0
33,2
34,7
35,7
36,6
37,3
38,3
39,3
40,2
41,2
42,9
43,9
44,9
45,9
46,9
47,9
48,8
49,8
50,5
51,3
52,0
53,7
54,7
55,7
56,7
57,7
58,7
59,7
60,7
61,7
62,7
63,7
64,7
65,7
66,7
67,7
68,6
69,1
70,0
71,5
72,6
73,7
74,7
75,6
76,4
77,3
78,7
79,6
80,1
81,5
82,7
83,7
84,1
85,5
86,7
87,5
88,2
89,5
90,4
91,2
92,0
93,3
94,2
95,1
96,7
97,8
98,8
99,9
100,9
