,489
0,9
1,9
2,6
3,3
4,6
5,8
6,8
7,5
8,2
9,3
10,6
11,8
12,8
13,6
14,4
15,8
16,6
17,5
18,8
19,9
20,9
21,9
22,9
23,8
24,7
25,1
26,2
27,7
28,8
29,8
30,3
31,6
32,8
33,8
34,5
35,3
36,6
37,7
38,7
39,7
40,3
41,2
42,2
43,1
44,5
45,4
46,4
47,8
48,9
49,9
50,9
51,8
52,6
53,1
54,5
55,7
56,7
57,7
58,7
59,7
60,7
61,5
62,1
63,4
64,7
65,8
66,8
67,8
68,9
69,9
70,8
71,6
72,5
73,2
74,1
75,7
76,5
77,5
78,8
79,9
80,9
81,9
82,8
83,8
84,6
85,2
86,6
87,8
88,5
89,6
90,8
91,9
92,9
93,9
94,9
95,9
96,8
97,7
98,4
99,4
100,1
101,2
102,8
103,7
104,4
105,4
106,6
107,3
108,3
109,9
